,dist,nb_points,mean_intensity,scene_name,split
108,27.53859719784653,12,23.0,4_station_pedestrian_bridge_4.4,test
109,9.133523121715761,806,21.701852500290787,4_station_pedestrian_bridge_4.4,test
110,40.65155756123938,243,25.433818801440328,4_station_pedestrian_bridge_4.4,test
111,12.195994039944098,242,21.910904813403924,4_station_pedestrian_bridge_4.4,test
112,4.158215740160523,2196,9.381390451733532,4_station_pedestrian_bridge_4.4,test
113,7.930709277265301,796,32.15588309896651,4_station_pedestrian_bridge_4.4,test
114,8.812035647683254,353,32.96941913896512,4_station_pedestrian_bridge_4.4,test
115,68.26146404390636,236,67.86440677966101,4_station_pedestrian_bridge_4.4,test
116,26.855193038673914,16,23.40972900390625,4_station_pedestrian_bridge_4.4,test
117,9.133133286708473,780,22.183675756209936,4_station_pedestrian_bridge_4.4,test
118,40.66119130494136,247,23.753036437246962,4_station_pedestrian_bridge_4.4,test
119,9.292032037575076,998,30.509823296495334,4_station_pedestrian_bridge_4.4,test
120,4.981905127757489,2285,13.02789983102477,4_station_pedestrian_bridge_4.4,test
121,7.768367019967063,123,7.326265660727897,4_station_pedestrian_bridge_4.4,test
122,8.328437417834568,651,28.146947623397896,4_station_pedestrian_bridge_4.4,test
123,70.18480352074118,157,75.1656050955414,4_station_pedestrian_bridge_4.4,test
124,27.688563592801565,13,15.13115985576923,4_station_pedestrian_bridge_4.4,test
125,9.130095336286258,778,22.087562541422315,4_station_pedestrian_bridge_4.4,test
126,40.664853368510556,255,24.507123161764707,4_station_pedestrian_bridge_4.4,test
127,13.763187788864103,121,25.034290660511363,4_station_pedestrian_bridge_4.4,test
128,3.856559499676283,318,0.1649117499777356,4_station_pedestrian_bridge_4.4,test
129,7.965390116244397,867,29.464204957603446,4_station_pedestrian_bridge_4.4,test
130,8.775578794997545,740,34.54558963260135,4_station_pedestrian_bridge_4.4,test
131,68.7508690254271,273,51.68131868131868,4_station_pedestrian_bridge_4.4,test
132,27.211290688167434,12,38.679850260416664,4_station_pedestrian_bridge_4.4,test
133,9.118077175392557,783,21.904587785859675,4_station_pedestrian_bridge_4.4,test
134,40.667636873025714,273,26.234432234432234,4_station_pedestrian_bridge_4.4,test
135,10.14045946160358,699,33.635222995741685,4_station_pedestrian_bridge_4.4,test
136,4.510440066383558,2641,12.794109426814018,4_station_pedestrian_bridge_4.4,test
137,7.847327714276884,835,29.692265420331214,4_station_pedestrian_bridge_4.4,test
138,8.601047015752195,492,30.290935733454013,4_station_pedestrian_bridge_4.4,test
139,69.63270174638728,164,77.2439024390244,4_station_pedestrian_bridge_4.4,test
140,27.588073728512214,14,16.737513950892858,4_station_pedestrian_bridge_4.4,test
141,9.154032207952904,776,22.224216893776177,4_station_pedestrian_bridge_4.4,test
142,40.654906455638105,231,25.93073593073593,4_station_pedestrian_bridge_4.4,test
143,12.82244782328543,126,21.6453373015873,4_station_pedestrian_bridge_4.4,test
144,4.0241151213195945,1383,6.458603936869083,4_station_pedestrian_bridge_4.4,test
145,7.96851642265382,811,33.899142151255205,4_station_pedestrian_bridge_4.4,test
146,8.693254316117624,292,28.153331390798908,4_station_pedestrian_bridge_4.4,test
147,69.38442836223929,180,66.63888888888889,4_station_pedestrian_bridge_4.4,test
148,27.577118052237584,15,18.197786458333333,4_station_pedestrian_bridge_4.4,test
149,9.146474245046674,771,22.068527518543288,4_station_pedestrian_bridge_4.4,test
150,40.645266975490934,266,24.66018562030075,4_station_pedestrian_bridge_4.4,test
151,12.337795650840691,239,22.489499910107217,4_station_pedestrian_bridge_4.4,test
152,4.1357538151720545,2349,8.41921026100753,4_station_pedestrian_bridge_4.4,test
153,7.931174485940212,816,31.221062304926853,4_station_pedestrian_bridge_4.4,test
154,8.757152985369213,789,34.25692273274121,4_station_pedestrian_bridge_4.4,test
155,68.85835201102427,262,56.721374045801525,4_station_pedestrian_bridge_4.4,test
156,27.121567779075843,12,37.683756510416664,4_station_pedestrian_bridge_4.4,test
157,9.124407693596845,771,22.228050142874512,4_station_pedestrian_bridge_4.4,test
158,40.657428252011506,248,24.149193548387096,4_station_pedestrian_bridge_4.4,test
159,9.982958555311512,823,30.83473756217725,4_station_pedestrian_bridge_4.4,test
160,4.6216629311224375,2502,12.215021235575017,4_station_pedestrian_bridge_4.4,test
161,7.849671329140005,836,30.794014615875682,4_station_pedestrian_bridge_4.4,test
162,8.77447401375181,638,32.43302013433092,4_station_pedestrian_bridge_4.4,test
163,68.66481015618636,242,52.99173553719008,4_station_pedestrian_bridge_4.4,test
164,27.07170073244137,13,32.83052884615385,4_station_pedestrian_bridge_4.4,test
165,9.15541038599093,770,22.343061511547536,4_station_pedestrian_bridge_4.4,test
166,40.661165998846535,241,25.925311203319502,4_station_pedestrian_bridge_4.4,test
167,9.819251076016329,585,28.00276379707532,4_station_pedestrian_bridge_4.4,test
168,4.74993511964328,2413,12.905860796539901,4_station_pedestrian_bridge_4.4,test
169,7.839864595338114,756,31.01616309433387,4_station_pedestrian_bridge_4.4,test
170,8.727335305067507,816,32.65955921247894,4_station_pedestrian_bridge_4.4,test
171,67.91788718259569,196,71.74489795918367,4_station_pedestrian_bridge_4.4,test
172,26.847482508766937,21,33.05394345238095,4_station_pedestrian_bridge_4.4,test
173,9.100297733808663,777,22.43074135798745,4_station_pedestrian_bridge_4.4,test
174,40.655060639733485,231,24.99234814664502,4_station_pedestrian_bridge_4.4,test
175,8.741230717168728,1220,29.59130579213627,4_station_pedestrian_bridge_4.4,test
176,5.185510418008452,2130,13.979379931526005,4_station_pedestrian_bridge_4.4,test
177,7.606255408640458,759,28.87802972404068,4_station_pedestrian_bridge_4.4,test
178,8.757956049110984,235,21.462517661236703,4_station_pedestrian_bridge_4.4,test
179,68.28965365952142,236,61.220338983050844,4_station_pedestrian_bridge_4.4,test
180,26.922210525303306,15,27.489908854166668,4_station_pedestrian_bridge_4.4,test
181,9.118392643460174,768,22.577436288197834,4_station_pedestrian_bridge_4.4,test
182,40.659488158935666,241,24.589211618257263,4_station_pedestrian_bridge_4.4,test
183,9.397515397502612,362,27.37915418424659,4_station_pedestrian_bridge_4.4,test
184,4.901738658814864,2589,13.088432656793163,4_station_pedestrian_bridge_4.4,test
185,7.774413597311339,233,17.253868004794796,4_station_pedestrian_bridge_4.4,test
186,8.779243786569914,773,32.484451116288,4_station_pedestrian_bridge_4.4,test
187,67.13000445601804,121,65.62809917355372,4_station_pedestrian_bridge_4.4,test
188,26.327911422982382,5,9.25859375,4_station_pedestrian_bridge_4.4,test
189,9.174391290065246,940,20.285721864091588,4_station_pedestrian_bridge_4.4,test
190,40.54695737792785,321,23.814367941978194,4_station_pedestrian_bridge_4.4,test
191,7.737072406420858,754,17.78096214719413,4_station_pedestrian_bridge_4.4,test
192,5.750904777845775,2025,13.826271430121528,4_station_pedestrian_bridge_4.4,test
193,7.63417630538834,736,27.704087879346766,4_station_pedestrian_bridge_4.4,test
194,8.603070795983243,436,29.856897336627366,4_station_pedestrian_bridge_4.4,test
195,69.51309939339781,170,79.42941176470588,4_station_pedestrian_bridge_4.4,test
196,27.593920466345065,13,19.2470703125,4_station_pedestrian_bridge_4.4,test
197,9.154983719155487,775,22.392764931955647,4_station_pedestrian_bridge_4.4,test
198,40.64607783575951,247,24.170040485829958,4_station_pedestrian_bridge_4.4,test
199,12.63836605630993,194,21.13779347213273,4_station_pedestrian_bridge_4.4,test
200,4.056054824230878,1728,7.110106507937114,4_station_pedestrian_bridge_4.4,test
201,7.991584859737286,812,33.385973399495846,4_station_pedestrian_bridge_4.4,test
202,8.762139292177938,750,33.69715673828125,4_station_pedestrian_bridge_4.4,test
203,68.15770785209271,220,70.41363636363636,4_station_pedestrian_bridge_4.4,test
204,26.952366320477974,24,25.0284423828125,4_station_pedestrian_bridge_4.4,test
205,9.129138227928577,768,22.483389854431152,4_station_pedestrian_bridge_4.4,test
206,40.67373535428937,242,23.96694214876033,4_station_pedestrian_bridge_4.4,test
207,9.110362239187834,1046,29.305990594750835,4_station_pedestrian_bridge_4.4,test
208,5.102790469436398,2181,13.57355446446002,4_station_pedestrian_bridge_4.4,test
209,7.742169285591349,185,16.74298260663007,4_station_pedestrian_bridge_4.4,test
210,8.748985712146943,736,33.06952949192213,4_station_pedestrian_bridge_4.4,test
211,66.77717657269753,54,57.98148148148148,4_station_pedestrian_bridge_4.4,test
212,25.459986245364977,23,2.869565217391304,4_station_pedestrian_bridge_4.4,test
213,9.054356717650402,854,22.425047684609194,4_station_pedestrian_bridge_4.4,test
214,40.61465472767963,291,24.051546391752577,4_station_pedestrian_bridge_4.4,test
215,7.395720201913326,118,1.23334567829714,4_station_pedestrian_bridge_4.4,test
216,6.370167723337387,1913,15.863154553394946,4_station_pedestrian_bridge_4.4,test
217,7.743519682003472,797,29.167105680726554,4_station_pedestrian_bridge_4.4,test
218,8.765735659702324,842,32.68765983672154,4_station_pedestrian_bridge_4.4,test
219,67.91173316188446,201,70.8955223880597,4_station_pedestrian_bridge_4.4,test
220,26.92603661750071,16,31.9599609375,4_station_pedestrian_bridge_4.4,test
221,9.13733737786367,749,23.29695779268191,4_station_pedestrian_bridge_4.4,test
222,40.66452123731749,245,23.812244897959182,4_station_pedestrian_bridge_4.4,test
223,8.957239187660043,1050,30.816118861607144,4_station_pedestrian_bridge_4.4,test
224,5.1434778480888355,2203,13.670191781714566,4_station_pedestrian_bridge_4.4,test
225,7.729548562560483,297,26.22951088850747,4_station_pedestrian_bridge_4.4,test
226,8.761368123310397,788,31.946062271970177,4_station_pedestrian_bridge_4.4,test
227,67.37731089061636,185,71.85405405405406,4_station_pedestrian_bridge_4.4,test
228,26.6494419998148,12,15.642903645833334,4_station_pedestrian_bridge_4.4,test
229,9.086141259741241,840,20.062564522879466,4_station_pedestrian_bridge_4.4,test
230,40.58787549483397,305,23.9672131147541,4_station_pedestrian_bridge_4.4,test
231,8.201730018770116,1087,32.37465074639202,4_station_pedestrian_bridge_4.4,test
232,5.586085062500668,2372,13.862336131412706,4_station_pedestrian_bridge_4.4,test
233,7.629364565930425,750,26.816936360677083,4_station_pedestrian_bridge_4.4,test
234,8.72485724930885,810,32.494646387924384,4_station_pedestrian_bridge_4.4,test
235,67.80811994560831,186,79.39247311827957,4_station_pedestrian_bridge_4.4,test
236,26.854996409204485,23,24.906929347826086,4_station_pedestrian_bridge_4.4,test
237,9.111192238462097,791,22.278059196231037,4_station_pedestrian_bridge_4.4,test
238,40.679753799118544,247,25.02158717105263,4_station_pedestrian_bridge_4.4,test
239,8.662368065151032,1167,30.473742330595275,4_station_pedestrian_bridge_4.4,test
240,5.1942400551110195,2094,13.921176549698357,4_station_pedestrian_bridge_4.4,test
241,7.64609160360262,761,27.839538554167778,4_station_pedestrian_bridge_4.4,test
242,8.616225812020994,383,29.603194353785902,4_station_pedestrian_bridge_4.4,test
243,69.49790667650224,155,68.56774193548387,4_station_pedestrian_bridge_4.4,test
244,27.578923628179382,13,21.416917067307693,4_station_pedestrian_bridge_4.4,test
245,9.134446107287753,771,22.46799794554556,4_station_pedestrian_bridge_4.4,test
246,40.62652462612845,265,24.015094339622642,4_station_pedestrian_bridge_4.4,test
247,12.57059068287089,211,20.847563684834125,4_station_pedestrian_bridge_4.4,test
248,4.0659481167332325,1910,7.932900337898294,4_station_pedestrian_bridge_4.4,test
249,7.956791829483385,814,32.16237908440667,4_station_pedestrian_bridge_4.4,test
250,8.668357346480565,238,25.299768784466913,4_station_pedestrian_bridge_4.4,test
251,69.45948490556412,191,63.49214659685864,4_station_pedestrian_bridge_4.4,test
252,27.441101748218838,12,32.867513020833336,4_station_pedestrian_bridge_4.4,test
253,9.177833445315676,765,22.533099724264705,4_station_pedestrian_bridge_4.4,test
254,40.6654467575282,223,24.542600896860986,4_station_pedestrian_bridge_4.4,test
255,11.816656365599611,252,23.73656742156498,4_station_pedestrian_bridge_4.4,test
256,4.207836761037672,2975,11.788436487021567,4_station_pedestrian_bridge_4.4,test
257,7.991321924069316,886,32.14386372103379,4_station_pedestrian_bridge_4.4,test
258,8.647152114136206,276,25.421830108200293,4_station_pedestrian_bridge_4.4,test
259,69.36780787452838,196,71.74489795918367,4_station_pedestrian_bridge_4.4,test
260,27.51581173218432,15,18.17890625,4_station_pedestrian_bridge_4.4,test
261,9.167069747792743,769,22.125656385880607,4_station_pedestrian_bridge_4.4,test
262,40.665940197268775,240,26.7125,4_station_pedestrian_bridge_4.4,test
263,12.088288477753785,199,23.048209798994975,4_station_pedestrian_bridge_4.4,test
264,4.178257023952114,2570,10.678101725893725,4_station_pedestrian_bridge_4.4,test
265,8.019939850454188,798,32.000695250088114,4_station_pedestrian_bridge_4.4,test
266,8.68215955730267,726,33.37954199084237,4_station_pedestrian_bridge_4.4,test
267,66.8681947191953,59,52.30508474576271,4_station_pedestrian_bridge_4.4,test
268,25.52626831231533,14,5.378766741071429,4_station_pedestrian_bridge_4.4,test
269,9.01010894530105,926,22.488253039366224,4_station_pedestrian_bridge_4.4,test
270,40.56172962701226,256,24.98046875,4_station_pedestrian_bridge_4.4,test
271,7.430958440909,84,1.1764896937779017,4_station_pedestrian_bridge_4.4,test
272,6.434771046349962,1953,14.934359580263138,4_station_pedestrian_bridge_4.4,test
273,7.671380624980394,788,28.739398317288625,4_station_pedestrian_bridge_4.4,test
274,8.713815583455366,209,29.75852506354665,4_station_pedestrian_bridge_4.4,test
275,69.40555139585804,198,67.38888888888889,4_station_pedestrian_bridge_4.4,test
276,27.457666394971827,13,26.079627403846153,4_station_pedestrian_bridge_4.4,test
277,9.140485243352568,771,22.27543907313959,4_station_pedestrian_bridge_4.4,test
278,40.666954151369495,251,25.323798555776893,4_station_pedestrian_bridge_4.4,test
279,11.720608372188417,246,23.793480849847562,4_station_pedestrian_bridge_4.4,test
280,4.21281746004817,2919,12.413326611050028,4_station_pedestrian_bridge_4.4,test
281,7.9581641385042605,941,31.335029561512023,4_station_pedestrian_bridge_4.4,test
282,8.619006144865304,308,24.202124459402903,4_station_pedestrian_bridge_4.4,test
283,69.42168367122225,197,77.37055837563452,4_station_pedestrian_bridge_4.4,test
284,27.485488931839836,13,22.671875,4_station_pedestrian_bridge_4.4,test
285,9.13512406232946,777,22.217589625060327,4_station_pedestrian_bridge_4.4,test
286,40.643559820700524,245,25.86122448979592,4_station_pedestrian_bridge_4.4,test
287,11.97194867926461,261,20.80712703544061,4_station_pedestrian_bridge_4.4,test
288,4.186890293910753,2738,10.774220383715855,4_station_pedestrian_bridge_4.4,test
289,7.99192710801711,800,32.67486572265625,4_station_pedestrian_bridge_4.4,test
290,8.731525932204738,739,33.216867903733934,4_station_pedestrian_bridge_4.4,test
291,66.72932578476575,43,41.97674418604651,4_station_pedestrian_bridge_4.4,test
292,25.31457700446969,34,7.294117647058823,4_station_pedestrian_bridge_4.4,test
293,8.968456173441812,679,20.490138372721834,4_station_pedestrian_bridge_4.4,test
294,40.64565690858647,224,24.689976283482142,4_station_pedestrian_bridge_4.4,test
295,7.370167046776474,95,1.1895372892680922,4_station_pedestrian_bridge_4.4,test
296,6.469908861958257,1912,14.70447800448749,4_station_pedestrian_bridge_4.4,test
297,7.722871766338931,787,29.555952176357014,4_station_pedestrian_bridge_4.4,test
298,8.71549734037944,306,25.727858599494486,4_station_pedestrian_bridge_4.4,test
299,69.36384981500653,202,70.81188118811882,4_station_pedestrian_bridge_4.4,test
300,27.46078009164729,11,28.018732244318183,4_station_pedestrian_bridge_4.4,test
301,9.122369430024975,766,22.665131810439785,4_station_pedestrian_bridge_4.4,test
302,40.667623906898555,237,24.654008438818565,4_station_pedestrian_bridge_4.4,test
303,11.904367434602518,265,21.94970979510613,4_station_pedestrian_bridge_4.4,test
304,4.202079642486047,2905,11.03640168496951,4_station_pedestrian_bridge_4.4,test
305,7.977191323264841,838,31.28236625871681,4_station_pedestrian_bridge_4.4,test
306,8.763559356884086,763,32.09790367036472,4_station_pedestrian_bridge_4.4,test
307,67.19933135460279,159,64.9245283018868,4_station_pedestrian_bridge_4.4,test
308,26.453452372193862,28,29.155343191964285,4_station_pedestrian_bridge_4.4,test
309,9.162070492523755,921,18.963478510853523,4_station_pedestrian_bridge_4.4,test
310,40.5827519234295,251,23.669322709163346,4_station_pedestrian_bridge_4.4,test
311,7.969757014395265,269,23.626565131999303,4_station_pedestrian_bridge_4.4,test
312,5.6296535125841825,2356,13.471111602006015,4_station_pedestrian_bridge_4.4,test
313,7.591914031644399,779,26.73385106920431,4_station_pedestrian_bridge_4.4,test
314,8.520225825496889,820,29.375461783060214,4_station_pedestrian_bridge_4.4,test
315,70.0988134956709,157,81.12738853503184,4_station_pedestrian_bridge_4.4,test
316,27.672176550105387,14,13.765276227678571,4_station_pedestrian_bridge_4.4,test
317,9.151580922292492,784,21.94898893395249,4_station_pedestrian_bridge_4.4,test
318,40.65576563590324,253,25.16600790513834,4_station_pedestrian_bridge_4.4,test
319,13.583562706763992,87,15.799880455280173,4_station_pedestrian_bridge_4.4,test
320,3.874513258029726,320,0.18000882863998413,4_station_pedestrian_bridge_4.4,test
321,7.968642918998675,834,29.846302791750976,4_station_pedestrian_bridge_4.4,test
322,7.959660194881528,1072,34.233305802985804,4_station_pedestrian_bridge_4.4,test
323,70.5681590044327,143,88.37062937062937,4_station_pedestrian_bridge_4.4,test
324,27.904214199844212,17,26.92738970588235,4_station_pedestrian_bridge_4.4,test
325,9.130742416445086,789,22.068353186391,4_station_pedestrian_bridge_4.4,test
326,40.65546608713864,243,25.279835390946502,4_station_pedestrian_bridge_4.4,test
327,15.096532166499287,496,31.47275174048639,4_station_pedestrian_bridge_4.4,test
328,3.8615809684087816,355,0.2163517589300451,4_station_pedestrian_bridge_4.4,test
329,7.910319505746001,858,29.42044444406505,4_station_pedestrian_bridge_4.4,test
330,8.596575984539712,740,29.480471884237755,4_station_pedestrian_bridge_4.4,test
331,69.98352027096202,168,78.1547619047619,4_station_pedestrian_bridge_4.4,test
332,27.61065907327993,10,24.0,4_station_pedestrian_bridge_4.4,test
333,9.1400204098329,766,22.40645657133496,4_station_pedestrian_bridge_4.4,test
334,40.648109772540465,243,25.041152263374485,4_station_pedestrian_bridge_4.4,test
335,13.375359592226527,60,28.202018229166665,4_station_pedestrian_bridge_4.4,test
336,3.9159364194210298,359,0.3364983455052283,4_station_pedestrian_bridge_4.4,test
337,7.911540187933633,795,31.081644156593946,4_station_pedestrian_bridge_4.4,test
338,8.256659440990463,950,30.147133981805098,4_station_pedestrian_bridge_4.4,test
339,70.36664331233416,125,84.056,4_station_pedestrian_bridge_4.4,test
340,27.63260264234706,11,18.0,4_station_pedestrian_bridge_4.4,test
341,9.136283171998999,783,22.103735211251795,4_station_pedestrian_bridge_4.4,test
342,40.67394458815864,229,25.602620087336245,4_station_pedestrian_bridge_4.4,test
343,14.096392166567096,246,30.192257764862806,4_station_pedestrian_bridge_4.4,test
344,3.853815154196757,348,0.16135826878164006,4_station_pedestrian_bridge_4.4,test
345,7.9429672480792455,845,29.4148114627635,4_station_pedestrian_bridge_4.4,test
346,8.868787479680739,620,33.75779871786794,4_station_pedestrian_bridge_4.4,test
347,68.95898353865174,283,65.10600706713781,4_station_pedestrian_bridge_4.4,test
348,27.31438386973328,13,35.08668870192308,4_station_pedestrian_bridge_4.4,test
349,9.145855058056277,772,22.496342634289995,4_station_pedestrian_bridge_4.4,test
350,40.666303307787565,232,23.560344827586206,4_station_pedestrian_bridge_4.4,test
351,10.782490950297431,217,32.63225277667771,4_station_pedestrian_bridge_4.4,test
352,4.371573805597172,2919,11.493938679971201,4_station_pedestrian_bridge_4.4,test
353,8.017673670212414,827,29.162747181312348,4_station_pedestrian_bridge_4.4,test
354,8.224787172475127,1048,30.497272695293862,4_station_pedestrian_bridge_4.4,test
355,70.3864395211651,129,91.33333333333333,4_station_pedestrian_bridge_4.4,test
356,27.63438960134425,12,15.863444010416666,4_station_pedestrian_bridge_4.4,test
